emotion,phrase,other_mean,distinctiveness
Joy,vitamin c,0.0007118181818181818,-0.0007118181818181818
Joy,let s,0.0007148181818181818,-0.0007148181818181818
Joy,dr nia,0.0007176363636363637,-0.0007176363636363637
Joy,mengawasi allah,0.0007176363636363637,-0.0007176363636363637
Joy,waktu menyerahkan,0.0007176363636363637,-0.0007176363636363637
Joy,membantu revaluasi,0.0007176363636363637,-0.0007176363636363637
Joy,barokah aktivitas,0.0007176363636363637,-0.0007176363636363637
Joy,benar kejutan,0.0007176363636363637,-0.0007176363636363637
Joy,aktivitas sebenarnya,0.0007176363636363637,-0.0007176363636363637
Joy,aktivitas rasa,0.0007176363636363637,-0.0007176363636363637
Joy,aktivitas besar,0.0007176363636363637,-0.0007176363636363637
Joy,this is,0.0007210909090909091,-0.0007210909090909091
Joy,sampai jam,0.0007245454545454545,-0.0007245454545454545
Joy,kaca film,0.0007265454545454547,-0.0007265454545454547
Joy,cabang olahraga,0.0007335454545454545,-0.0007335454545454545
Joy,komen bawah,0.0007356363636363637,-0.0007356363636363637
Joy,misalnya kalian,0.0007435454545454546,-0.0007435454545454546
Joy,wuling mitra,0.0007517272727272727,-0.0007517272727272727
Joy,love you,0.000758090909090909,-0.000758090909090909
Joy,i love,0.0007613636363636364,-0.0007613636363636364
Joy,selamat datang,0.0007632727272727273,-0.0007632727272727273
Joy,my god,0.0007695454545454546,-0.0007695454545454546
Joy,oh oh,0.0007793636363636364,-0.0007793636363636364
Joy,oke john,0.0007867272727272727,-0.0007867272727272727
Joy,pertama kali,0.0007941818181818182,-0.0007941818181818182
Joy,dk jakarta,0.0008128181818181818,-0.0008128181818181818
Joy,oh my,0.0008134545454545454,-0.0008134545454545454
Joy,belakang bagian,0.000819,-0.000819
Joy,berat badan,0.0008214545454545455,-0.0008214545454545455
Joy,pull up,0.0008410000000000001,-0.0008410000000000001
Joy,200 ribu,0.0009104545454545455,-0.0009104545454545455
Joy,atlet atlet,0.0009839090909090908,-0.0009839090909090908
Joy,dekai jakarta,0.0010185454545454545,-0.0010185454545454545
Joy,sepak bola,0.0011170909090909092,-0.0011170909090909092
Joy,anak anak,0.001195090909090909,-0.001195090909090909
Joy,insya allah,0.001231909090909091,-0.001231909090909091
Joy,2 3,0.001496090909090909,-0.001496090909090909
Joy,beliau adalah,0.0015843636363636364,-0.0015843636363636364
Joy,betul betul,0.0016270909090909092,-0.0016270909090909092
Joy,rata rata,0.0016611818181818184,-0.0016611818181818184
Joy,ekonomi indonesia,0.0017564545454545456,-0.0017564545454545456
Joy,makanan sehat,0.0017907272727272728,-0.0017907272727272728
Joy,tahan terhadap,0.001866090909090909,-0.001866090909090909
Joy,misalkan gini,0.001881181818181818,-0.001881181818181818
Joy,kena serangan,0.0019136363636363637,-0.0019136363636363637
Joy,nah gimana,0.0019147272727272728,-0.0019147272727272728
Joy,harga rp,0.0019303636363636363,-0.0019303636363636363
Joy,hari masalah,0.0019349999999999999,-0.0019349999999999999
Joy,masalah hari,0.0019349999999999999,-0.0019349999999999999
Joy,game changer,0.0019675454545454545,-0.0019675454545454545
Joy,satu sisi,0.0019712727272727273,-0.0019712727272727273
Joy,misalnya water,0.0020217272727272727,-0.0020217272727272727
Joy,solar guard,0.0020617272727272724,-0.0020617272727272724
Joy,produk warda,0.002090272727272727,-0.002090272727272727
Joy,barrier rusak,0.0021182727272727273,-0.0021182727272727273
Joy,blush on,0.0021194545454545455,-0.0021194545454545455
Joy,make up,0.002165181818181818,-0.002165181818181818
Joy,nah menarik,0.0022144545454545455,-0.0022144545454545455
Joy,tanda tanda,0.0022227272727272725,-0.0022227272727272725
Joy,luar rumah,0.0022274545454545455,-0.0022274545454545455
Joy,kaya kaya,0.002278181818181818,-0.002278181818181818
Joy,real madrid,0.002286818181818182,-0.002286818181818182
Joy,satu paling,0.0023790000000000005,-0.0023790000000000005
Joy,speed 1,0.002396090909090909,-0.002396090909090909
Joy,emang eh,0.002475272727272727,-0.002475272727272727
Joy,kemarin habis,0.0024775454545454545,-0.0024775454545454545
Joy,bagi kesehatan,0.0024895454545454544,-0.0024895454545454544
Joy,satu satunya,0.0025733636363636367,-0.0025733636363636367
Joy,mobil bekas,0.002595,-0.002595
Joy,benar benar,0.0026377272727272725,-0.0026377272727272725
Joy,les bermain,0.002708727272727273,-0.002708727272727273
Joy,sekolah les,0.002708727272727273,-0.002708727272727273
Joy,mengonsumsi minuman,0.002708727272727273,-0.002708727272727273
Joy,minuman tepat,0.002708727272727273,-0.002708727272727273
Joy,asupan minuman,0.002708727272727273,-0.002708727272727273
Joy,usah banyak,0.002752454545454545,-0.002752454545454545
Joy,jangan lupa,0.002946818181818182,-0.002946818181818182
Joy,sini sini,0.002978727272727273,-0.002978727272727273
Joy,tiba tiba,0.0030326363636363637,-0.0030326363636363637
Joy,sini tunjukin,0.003120909090909091,-0.003120909090909091
Joy,hai kalian,0.003120909090909091,-0.003120909090909091
Joy,muka muka,0.0031353636363636362,-0.0031353636363636362
Joy,menang menang,0.0031353636363636362,-0.0031353636363636362
Joy,temen temen,0.003147363636363636,-0.003147363636363636
Joy,bagus bagus,0.003246727272727273,-0.003246727272727273
Joy,semua otot,0.0032514545454545452,-0.0032514545454545452
Joy,full coverage,0.0032847272727272725,-0.0032847272727272725
Joy,minuman manis,0.0033411818181818182,-0.0033411818181818182
Joy,pas tengah,0.0034416363636363637,-0.0034416363636363637
Joy,banyak pilihannya,0.0034416363636363637,-0.0034416363636363637
Joy,i m,0.0034616363636363638,-0.0034616363636363638
Joy,video video,0.003486090909090909,-0.003486090909090909
Joy,diatur layar,0.0036525454545454543,-0.0036525454545454543
Joy,memindahkan beban,0.0036525454545454543,-0.0036525454545454543
Joy,perlu banyak,0.0036525454545454543,-0.0036525454545454543
Joy,to notice,0.0036525454545454543,-0.0036525454545454543
Joy,100 kilo,0.0036525454545454543,-0.0036525454545454543
Joy,banyak space,0.0036525454545454543,-0.0036525454545454543
Joy,skin care,0.0037790000000000002,-0.0037790000000000002
Joy,jangan khawatir,0.004119818181818182,-0.004119818181818182
Joy,tinggi gula,0.0043037272727272724,-0.0043037272727272724
Joy,kalian lihat,0.004350000000000001,-0.004350000000000001
Joy,glory glory,0.029862727272727273,-0.004477727272727272
Joy,eh ternyata,0.004528909090909091,-0.004528909090909091
Joy,your skin,0.004541727272727273,-0.004541727272727273
Joy,keluar satu,0.004587818181818182,-0.004587818181818182
Joy,lihat bukan,0.0046194545454545455,-0.0046194545454545455
Joy,kira kira,0.004706636363636363,-0.004706636363636363
Joy,apalagi sering,0.004745090909090909,-0.004745090909090909
Joy,kulit gampang,0.004745090909090909,-0.004745090909090909
Joy,sel kulit,0.004745090909090909,-0.004745090909090909
Joy,you need,0.004783272727272727,-0.004783272727272727
Joy,sebelah sini,0.004814272727272727,-0.004814272727272727
Joy,jalan gias,0.004864545454545455,-0.004864545454545455
Joy,cewek cewek,0.004864545454545455,-0.004864545454545455
Joy,jalan coba,0.004864545454545455,-0.004864545454545455
Joy,bukan hanya,0.004941636363636364,-0.004941636363636364
Joy,latihan beban,0.005182363636363637,-0.005182363636363637
Joy,malam hari,0.005267454545454546,-0.005267454545454546
Joy,s so,0.005408363636363637,-0.005408363636363637
Joy,paling penting,0.005681818181818181,-0.005681818181818181
Joy,indonesia perlu,0.005731818181818182,-0.005731818181818182
Joy,hamil mengalami,0.005771181818181818,-0.005771181818181818
Joy,mual muntah,0.005771181818181818,-0.005771181818181818
Joy,salah satu,0.005981545454545454,-0.005981545454545454
Joy,hari cari,0.006236727272727272,-0.006236727272727272
Joy,keluar biar,0.006236727272727272,-0.006236727272727272
Joy,workout rumah,0.0065029090909090904,-0.0065029090909090904
Joy,paling rendah,0.006611272727272727,-0.006611272727272727
Joy,kejutan kejutan,0.006712181818181818,-0.006712181818181818
Joy,memiliki mindset,0.006797090909090909,-0.006797090909090909
Joy,mindset benar,0.006797090909090909,-0.006797090909090909
Joy,paling bawah,0.006843636363636363,-0.006843636363636363
Joy,alternatif aman,0.007031090909090909,-0.007031090909090909
Joy,it s,0.007199818181818182,-0.007199818181818182
Joy,rumah punya,0.007305181818181818,-0.007305181818181818
Joy,sampai sampai,0.007379454545454545,-0.007379454545454545
Joy,pemburu darah,0.007532727272727273,-0.007532727272727273
Joy,besar banyak,0.007532727272727273,-0.007532727272727273
Joy,saham saham,0.007800545454545454,-0.007800545454545454
Joy,olah raga,0.008309272727272728,-0.008309272727272728
Joy,adalah hasil,0.008368909090909092,-0.008368909090909092
Joy,jalan jalan,0.008609636363636364,-0.008609636363636364
Joy,lalu turun,0.008663272727272728,-0.008663272727272728
Joy,memang akhirnya,0.008768545454545454,-0.008768545454545454
Joy,bener bener,0.00913790909090909,-0.00913790909090909
Joy,ibu hamil,0.009188090909090908,-0.009188090909090908
Joy,pendaraan otak,0.009895090909090909,-0.009895090909090909
Joy,semua hidup,0.01072290909090909,-0.01072290909090909
Joy,saham turun,0.010876181818181818,-0.010876181818181818
Joy,naik turun,0.010927454545454546,-0.010927454545454546
Joy,serangan jantung,0.012528090909090907,-0.012528090909090907
Joy,hati hati,0.012622545454545454,-0.012622545454545454
Joy,memberikan hasil,0.013421272727272726,-0.013421272727272726
Joy,3 tahun,0.013912636363636365,-0.013912636363636365
Joy,kalian suka,0.013912636363636365,-0.013912636363636365
Joy,main game,0.013912636363636365,-0.013912636363636365
Joy,selama 3,0.014177181818181818,-0.014177181818181818
Joy,kanan kiri,0.014469636363636363,-0.014469636363636363
Joy,2 kali,0.015167272727272725,-0.015167272727272725
Joy,selama 2,0.015167272727272725,-0.015167272727272725
Joy,langsung datang,0.01559509090909091,-0.01559509090909091
Joy,kolom komentar,0.01559509090909091,-0.01559509090909091
Joy,1 tahun,0.01559509090909091,-0.01559509090909091
Joy,saham naik,0.015632363636363635,-0.015632363636363635
Joy,2 tahun,0.016720545454545457,-0.016720545454545457
Joy,7 tahun,0.016720545454545457,-0.016720545454545457
Joy,aplikasi lain,0.017519090909090908,-0.017519090909090908
Joy,circle to,0.017519090909090908,-0.017519090909090908
Joy,fitur ai,0.017519090909090908,-0.017519090909090908
Joy,ganti layar,0.017519090909090908,-0.017519090909090908
Joy,to search,0.017519090909090908,-0.017519090909090908
Joy,screen protector,0.017519090909090908,-0.017519090909090908
Joy,info detail,0.017519090909090908,-0.017519090909090908
Joy,kalian banyak,0.017519090909090908,-0.017519090909090908
Joy,cover semua,0.017519090909090908,-0.017519090909090908
Joy,one ui,0.017519090909090908,-0.017519090909090908
Joy,lihat sebelum,0.017519090909090908,-0.017519090909090908
Joy,misalnya butuh,0.017519090909090908,-0.017519090909090908
Joy,pertama langsung,0.017519090909090908,-0.017519090909090908
Joy,pre order,0.017519090909090908,-0.017519090909090908
Joy,sekitar 3,0.032921,-0.032921
Joy,3 kilo,0.03449327272727273,-0.03449327272727273
Joy,john glory,0.03449327272727273,-0.03449327272727273
Joy,long run,0.03449327272727273,-0.03449327272727273
Joy,tahun pertama,0.035038181818181816,-0.035038181818181816
Joy,thank you,0.05214918181818182,-0.05214918181818182
Love,thank you,0.0,0.573641
Love,3 kilo,0.0,0.379426
Love,long run,0.0,0.379426
Love,john glory,0.0,0.379426
Love,sekitar 3,0.0,0.362131
Love,glory glory,0.004615454545454546,0.32387454545454547
Love,km per,0.000496,-0.000496
Love,cacar api,0.0005038181818181818,-0.0005038181818181818
Love,3 jutaan,0.0005094545454545455,-0.0005094545454545455
Love,bekas jerawat,0.0005110909090909091,-0.0005110909090909091
Love,carbon fiber,0.000534,-0.000534
Love,bukan cuma,0.0005894545454545455,-0.0005894545454545455
Love,bulu mata,0.0005916363636363636,-0.0005916363636363636
Love,sobat sehat,0.0006176363636363636,-0.0006176363636363636
Love,1 2,0.0006180000000000001,-0.0006180000000000001
Love,bikin kulit,0.0006583636363636363,-0.0006583636363636363
Love,s go,0.0006614545454545455,-0.0006614545454545455
Love,warna warna,0.0007103636363636364,-0.0007103636363636364
Love,vitamin c,0.0007118181818181818,-0.0007118181818181818
Love,let s,0.0007148181818181818,-0.0007148181818181818
Love,dr nia,0.0007176363636363637,-0.0007176363636363637
Love,benar kejutan,0.0007176363636363637,-0.0007176363636363637
Love,barokah aktivitas,0.0007176363636363637,-0.0007176363636363637
Love,aktivitas rasa,0.0007176363636363637,-0.0007176363636363637
Love,membantu revaluasi,0.0007176363636363637,-0.0007176363636363637
Love,mengawasi allah,0.0007176363636363637,-0.0007176363636363637
Love,waktu menyerahkan,0.0007176363636363637,-0.0007176363636363637
Love,aktivitas sebenarnya,0.0007176363636363637,-0.0007176363636363637
Love,aktivitas besar,0.0007176363636363637,-0.0007176363636363637
Love,this is,0.0007210909090909091,-0.0007210909090909091
Love,sampai jam,0.0007245454545454545,-0.0007245454545454545
Love,kaca film,0.0007265454545454547,-0.0007265454545454547
Love,cabang olahraga,0.0007335454545454545,-0.0007335454545454545
Love,komen bawah,0.0007356363636363637,-0.0007356363636363637
Love,misalnya kalian,0.0007435454545454546,-0.0007435454545454546
Love,wuling mitra,0.0007517272727272727,-0.0007517272727272727
Love,love you,0.000758090909090909,-0.000758090909090909
Love,i love,0.0007613636363636364,-0.0007613636363636364
Love,selamat datang,0.0007632727272727273,-0.0007632727272727273
Love,my god,0.0007695454545454546,-0.0007695454545454546
Love,oh oh,0.0007793636363636364,-0.0007793636363636364
Love,oke john,0.0007867272727272727,-0.0007867272727272727
Love,pertama kali,0.0007941818181818182,-0.0007941818181818182
Love,dk jakarta,0.0008128181818181818,-0.0008128181818181818
Love,oh my,0.0008134545454545454,-0.0008134545454545454
Love,belakang bagian,0.000819,-0.000819
Love,berat badan,0.0008214545454545455,-0.0008214545454545455
Love,pull up,0.0008410000000000001,-0.0008410000000000001
Love,200 ribu,0.0009104545454545455,-0.0009104545454545455
Love,atlet atlet,0.0009839090909090908,-0.0009839090909090908
Love,dekai jakarta,0.0010185454545454545,-0.0010185454545454545
Love,sepak bola,0.0011170909090909092,-0.0011170909090909092
Love,anak anak,0.001195090909090909,-0.001195090909090909
Love,insya allah,0.001231909090909091,-0.001231909090909091
Love,2 3,0.001496090909090909,-0.001496090909090909
Love,beliau adalah,0.0015843636363636364,-0.0015843636363636364
Love,betul betul,0.0016270909090909092,-0.0016270909090909092
Love,rata rata,0.0016611818181818184,-0.0016611818181818184
Love,ekonomi indonesia,0.0017564545454545456,-0.0017564545454545456
Love,makanan sehat,0.0017907272727272728,-0.0017907272727272728
Love,tahan terhadap,0.001866090909090909,-0.001866090909090909
Love,misalkan gini,0.001881181818181818,-0.001881181818181818
Love,kena serangan,0.0019136363636363637,-0.0019136363636363637
Love,nah gimana,0.0019147272727272728,-0.0019147272727272728
Love,harga rp,0.0019303636363636363,-0.0019303636363636363
Love,hari masalah,0.0019349999999999999,-0.0019349999999999999
Love,masalah hari,0.0019349999999999999,-0.0019349999999999999
Love,game changer,0.0019675454545454545,-0.0019675454545454545
Love,satu sisi,0.0019712727272727273,-0.0019712727272727273
Love,misalnya water,0.0020217272727272727,-0.0020217272727272727
Love,solar guard,0.0020617272727272724,-0.0020617272727272724
Love,produk warda,0.002090272727272727,-0.002090272727272727
Love,barrier rusak,0.0021182727272727273,-0.0021182727272727273
Love,blush on,0.0021194545454545455,-0.0021194545454545455
Love,make up,0.002165181818181818,-0.002165181818181818
Love,nah menarik,0.0022144545454545455,-0.0022144545454545455
Love,tanda tanda,0.0022227272727272725,-0.0022227272727272725
Love,luar rumah,0.0022274545454545455,-0.0022274545454545455
Love,eh ternyata,0.0022644545454545456,-0.0022644545454545456
Love,kaya kaya,0.002278181818181818,-0.002278181818181818
Love,real madrid,0.002286818181818182,-0.002286818181818182
Love,keluar satu,0.002293909090909091,-0.002293909090909091
Love,sel kulit,0.002372545454545455,-0.002372545454545455
Love,apalagi sering,0.002372545454545455,-0.002372545454545455
Love,kulit gampang,0.002372545454545455,-0.002372545454545455
Love,satu paling,0.002379,-0.002379
Love,speed 1,0.002396090909090909,-0.002396090909090909
Love,jalan coba,0.0024322727272727274,-0.0024322727272727274
Love,cewek cewek,0.0024322727272727274,-0.0024322727272727274
Love,jalan gias,0.0024322727272727274,-0.0024322727272727274
Love,emang eh,0.002475272727272727,-0.002475272727272727
Love,kemarin habis,0.0024775454545454545,-0.0024775454545454545
Love,bagi kesehatan,0.0024895454545454544,-0.0024895454545454544
Love,satu satunya,0.0025733636363636362,-0.0025733636363636362
Love,mobil bekas,0.002595,-0.002595
Love,malam hari,0.0026337272727272724,-0.0026337272727272724
Love,benar benar,0.0026377272727272725,-0.0026377272727272725
Love,nama baik,0.002671818181818182,-0.002671818181818182
Love,asupan minuman,0.002708727272727273,-0.002708727272727273
Love,minuman tepat,0.002708727272727273,-0.002708727272727273
Love,sekolah les,0.002708727272727273,-0.002708727272727273
Love,les bermain,0.002708727272727273,-0.002708727272727273
Love,mengonsumsi minuman,0.002708727272727273,-0.002708727272727273
Love,4 perunggu,0.002728,-0.002728
Love,oke oke,0.002738545454545455,-0.002738545454545455
Love,usah banyak,0.0027524545454545453,-0.0027524545454545453
Love,jakarta indonesia,0.0027663636363636362,-0.0027663636363636362
Love,segala macam,0.0027763636363636363,-0.0027763636363636363
Love,warga jakarta,0.0027876363636363637,-0.0027876363636363637
Love,gias 2025,0.002804181818181818,-0.002804181818181818
Love,back to,0.0028530909090909093,-0.0028530909090909093
Love,indonesia perlu,0.002865909090909091,-0.002865909090909091
Love,datang jakarta,0.0028998181818181822,-0.0028998181818181822
Love,lihat kasih,0.0029219999999999997,-0.0029219999999999997
Love,kalah kalah,0.0029219999999999997,-0.0029219999999999997
Love,kasih kerana,0.0029250909090909093,-0.0029250909090909093
Love,kerana menonton,0.0029250909090909093,-0.0029250909090909093
Love,jangan lupa,0.002946818181818182,-0.002946818181818182
Love,sini sini,0.002978727272727273,-0.002978727272727273
Love,menyerang lawan,0.0029892727272727276,-0.0029892727272727276
Love,ivan gunawan,0.0030036363636363637,-0.0030036363636363637
Love,dipon 21,0.003006,-0.003006
Love,tiba tiba,0.0030326363636363637,-0.0030326363636363637
Love,agak sedikit,0.0030605454545454547,-0.0030605454545454547
Love,off road,0.0030945454545454544,-0.0030945454545454544
Love,keluar biar,0.003118363636363636,-0.003118363636363636
Love,hari cari,0.003118363636363636,-0.003118363636363636
Love,sini tunjukin,0.003120909090909091,-0.003120909090909091
Love,hai kalian,0.003120909090909091,-0.003120909090909091
Love,menang menang,0.0031353636363636362,-0.0031353636363636362
Love,muka muka,0.0031353636363636362,-0.0031353636363636362
Love,temen temen,0.003147363636363636,-0.003147363636363636
Love,jakarta menang,0.0031927272727272724,-0.0031927272727272724
Love,mas mas,0.003244363636363636,-0.003244363636363636
Love,bagus bagus,0.003246727272727273,-0.003246727272727273
Love,semua otot,0.0032514545454545452,-0.0032514545454545452
Love,full coverage,0.0032847272727272725,-0.0032847272727272725
Love,paling rendah,0.0033056363636363635,-0.0033056363636363635
Love,minuman manis,0.0033411818181818182,-0.0033411818181818182
Love,paling bawah,0.0034218181818181817,-0.0034218181818181817
Love,banyak pilihannya,0.0034416363636363637,-0.0034416363636363637
Love,pas tengah,0.0034416363636363637,-0.0034416363636363637
Love,i m,0.0034616363636363638,-0.0034616363636363638
Love,video video,0.003486090909090909,-0.003486090909090909
Love,banyak space,0.0036525454545454543,-0.0036525454545454543
Love,memindahkan beban,0.0036525454545454543,-0.0036525454545454543
Love,to notice,0.0036525454545454543,-0.0036525454545454543
Love,perlu banyak,0.0036525454545454543,-0.0036525454545454543
Love,100 kilo,0.0036525454545454543,-0.0036525454545454543
Love,diatur layar,0.0036525454545454543,-0.0036525454545454543
Love,sampai sampai,0.0036897272727272725,-0.0036897272727272725
Love,pemburu darah,0.0037663636363636367,-0.0037663636363636367
Love,besar banyak,0.0037663636363636367,-0.0037663636363636367
Love,skin care,0.0037790000000000002,-0.0037790000000000002
Love,saham saham,0.003900272727272727,-0.003900272727272727
Love,tim nasional,0.003975454545454545,-0.003975454545454545
Love,jangan khawatir,0.004119818181818182,-0.004119818181818182
Love,pemain pemain,0.004132181818181819,-0.004132181818181819
Love,para pecinta,0.004132181818181819,-0.004132181818181819
Love,enak kalian,0.004132181818181819,-0.004132181818181819
Love,olah raga,0.004154636363636364,-0.004154636363636364
Love,adalah hasil,0.004184454545454546,-0.004184454545454546
Love,tinggi gula,0.0043037272727272724,-0.0043037272727272724
Love,lalu turun,0.004331636363636364,-0.004331636363636364
Love,kalian lihat,0.004350000000000001,-0.004350000000000001
Love,19 tahun,0.004365818181818182,-0.004365818181818182
Love,memang akhirnya,0.004384272727272727,-0.004384272727272727
Love,your skin,0.004541727272727273,-0.004541727272727273
Love,lihat bukan,0.0046194545454545455,-0.0046194545454545455
Love,jalan jalan,0.004673,-0.004673
Love,kira kira,0.004706636363636363,-0.004706636363636363
Love,you need,0.004783272727272727,-0.004783272727272727
Love,sebelah sini,0.004814272727272727,-0.004814272727272727
Love,bukan hanya,0.004941636363636363,-0.004941636363636363
Love,pendaraan otak,0.0049475454545454545,-0.0049475454545454545
Love,latihan beban,0.005182363636363637,-0.005182363636363637
Love,semua hidup,0.005361454545454545,-0.005361454545454545
Love,s so,0.005408363636363637,-0.005408363636363637
Love,saham turun,0.005438090909090908,-0.005438090909090908
Love,naik turun,0.005463727272727273,-0.005463727272727273
Love,paling penting,0.005681818181818181,-0.005681818181818181
Love,dki jakarta,0.0057262727272727265,-0.0057262727272727265
Love,hamil mengalami,0.005771181818181818,-0.005771181818181818
Love,mual muntah,0.005771181818181818,-0.005771181818181818
Love,salah satu,0.005981545454545454,-0.005981545454545454
Love,workout rumah,0.0065029090909090904,-0.0065029090909090904
Love,kejutan kejutan,0.006712181818181818,-0.006712181818181818
Love,mindset benar,0.006797090909090909,-0.006797090909090909
Love,memiliki mindset,0.006797090909090909,-0.006797090909090909
Love,alternatif aman,0.007031090909090909,-0.007031090909090909
Love,it s,0.007199818181818182,-0.007199818181818182
Love,rumah punya,0.007305181818181818,-0.007305181818181818
Love,hati hati,0.007463545454545455,-0.007463545454545455
Love,saham naik,0.007816181818181818,-0.007816181818181818
Love,serangan jantung,0.008066,-0.008066
Love,luar biasa,0.008298636363636364,-0.008298636363636364
Love,bener bener,0.00913790909090909,-0.00913790909090909
Love,ibu hamil,0.009188090909090908,-0.009188090909090908
Love,teman teman,0.012515727272727274,-0.012515727272727274
Love,memberikan hasil,0.013421272727272726,-0.013421272727272726
Love,3 tahun,0.013912636363636365,-0.013912636363636365
Love,kalian suka,0.013912636363636365,-0.013912636363636365
Love,main game,0.013912636363636365,-0.013912636363636365
Love,selama 3,0.014177181818181818,-0.014177181818181818
Love,kanan kiri,0.014469636363636363,-0.014469636363636363
Love,selama 2,0.015167272727272725,-0.015167272727272725
Love,2 kali,0.015167272727272725,-0.015167272727272725
Love,1 tahun,0.01559509090909091,-0.01559509090909091
Love,langsung datang,0.01559509090909091,-0.01559509090909091
Love,kolom komentar,0.01559509090909091,-0.01559509090909091
Love,2 tahun,0.016720545454545457,-0.016720545454545457
Love,7 tahun,0.016720545454545457,-0.016720545454545457
Love,kalian banyak,0.017519090909090908,-0.017519090909090908
Love,info detail,0.017519090909090908,-0.017519090909090908
Love,fitur ai,0.017519090909090908,-0.017519090909090908
Love,ganti layar,0.017519090909090908,-0.017519090909090908
Love,cover semua,0.017519090909090908,-0.017519090909090908
Love,circle to,0.017519090909090908,-0.017519090909090908
Love,aplikasi lain,0.017519090909090908,-0.017519090909090908
Love,lihat sebelum,0.017519090909090908,-0.017519090909090908
Love,one ui,0.017519090909090908,-0.017519090909090908
Love,misalnya butuh,0.017519090909090908,-0.017519090909090908
Love,pertama langsung,0.017519090909090908,-0.017519090909090908
Love,pre order,0.017519090909090908,-0.017519090909090908
Love,screen protector,0.017519090909090908,-0.017519090909090908
Love,to search,0.017519090909090908,-0.017519090909090908
Love,terima kasih,0.018158818181818182,-0.018158818181818182
Love,tahun pertama,0.035038181818181816,-0.035038181818181816
Loyalty,tahun pertama,0.0,0.38542
Loyalty,aplikasi lain,0.0,0.19271
Loyalty,cover semua,0.0,0.19271
Loyalty,fitur ai,0.0,0.19271
Loyalty,ganti layar,0.0,0.19271
Loyalty,kalian banyak,0.0,0.19271
Loyalty,info detail,0.0,0.19271
Loyalty,pertama langsung,0.0,0.19271
Loyalty,misalnya butuh,0.0,0.19271
Loyalty,one ui,0.0,0.19271
Loyalty,lihat sebelum,0.0,0.19271
Loyalty,circle to,0.0,0.19271
Loyalty,to search,0.0,0.19271
Loyalty,pre order,0.0,0.19271
Loyalty,screen protector,0.0,0.19271
Loyalty,2 tahun,0.0,0.183926
Loyalty,7 tahun,0.0,0.183926
Loyalty,1 tahun,0.0,0.171546
Loyalty,kolom komentar,0.0,0.171546
Loyalty,langsung datang,0.0,0.171546
Loyalty,2 kali,0.0,0.16684
Loyalty,selama 2,0.0,0.16684
Loyalty,kanan kiri,0.0,0.159166
Loyalty,selama 3,0.0,0.155949
Loyalty,kalian suka,0.0,0.153039
Loyalty,3 tahun,0.0,0.153039
Loyalty,main game,0.0,0.153039
Loyalty,km per,0.000496,-0.000496
Loyalty,cacar api,0.0005038181818181818,-0.0005038181818181818
Loyalty,3 jutaan,0.0005094545454545455,-0.0005094545454545455
Loyalty,bekas jerawat,0.0005110909090909091,-0.0005110909090909091
Loyalty,carbon fiber,0.000534,-0.000534
Loyalty,bukan cuma,0.0005894545454545455,-0.0005894545454545455
Loyalty,bulu mata,0.0005916363636363636,-0.0005916363636363636
Loyalty,sobat sehat,0.0006176363636363636,-0.0006176363636363636
Loyalty,1 2,0.0006180000000000001,-0.0006180000000000001
Loyalty,bikin kulit,0.0006583636363636363,-0.0006583636363636363
Loyalty,s go,0.0006614545454545455,-0.0006614545454545455
Loyalty,warna warna,0.0007103636363636364,-0.0007103636363636364
Loyalty,vitamin c,0.0007118181818181818,-0.0007118181818181818
Loyalty,let s,0.0007148181818181818,-0.0007148181818181818
Loyalty,aktivitas besar,0.0007176363636363637,-0.0007176363636363637
Loyalty,dr nia,0.0007176363636363637,-0.0007176363636363637
Loyalty,aktivitas sebenarnya,0.0007176363636363637,-0.0007176363636363637
Loyalty,membantu revaluasi,0.0007176363636363637,-0.0007176363636363637
Loyalty,barokah aktivitas,0.0007176363636363637,-0.0007176363636363637
Loyalty,mengawasi allah,0.0007176363636363637,-0.0007176363636363637
Loyalty,waktu menyerahkan,0.0007176363636363637,-0.0007176363636363637
Loyalty,benar kejutan,0.0007176363636363637,-0.0007176363636363637
Loyalty,aktivitas rasa,0.0007176363636363637,-0.0007176363636363637
Loyalty,this is,0.0007210909090909091,-0.0007210909090909091
Loyalty,sampai jam,0.0007245454545454545,-0.0007245454545454545
Loyalty,kaca film,0.0007265454545454547,-0.0007265454545454547
Loyalty,cabang olahraga,0.0007335454545454545,-0.0007335454545454545
Loyalty,komen bawah,0.0007356363636363637,-0.0007356363636363637
Loyalty,misalnya kalian,0.0007435454545454546,-0.0007435454545454546
Loyalty,wuling mitra,0.0007517272727272727,-0.0007517272727272727
Loyalty,love you,0.000758090909090909,-0.000758090909090909
Loyalty,i love,0.0007613636363636364,-0.0007613636363636364
Loyalty,selamat datang,0.0007632727272727273,-0.0007632727272727273
Loyalty,my god,0.0007695454545454546,-0.0007695454545454546
Loyalty,oh oh,0.0007793636363636364,-0.0007793636363636364
Loyalty,oke john,0.0007867272727272727,-0.0007867272727272727
Loyalty,pertama kali,0.0007941818181818182,-0.0007941818181818182
Loyalty,dk jakarta,0.0008128181818181818,-0.0008128181818181818
Loyalty,oh my,0.0008134545454545454,-0.0008134545454545454
Loyalty,belakang bagian,0.000819,-0.000819
Loyalty,berat badan,0.0008214545454545455,-0.0008214545454545455
Loyalty,pull up,0.0008410000000000001,-0.0008410000000000001
